driver_id,car_id,shift_start,shift_end
D6,C19,2025-03-10 08:06:00,2025-03-10 15:06:00
D11,C19,2025-03-10 08:02:00,2025-03-10 17:02:00
D12,C20,2025-03-10 08:12:00,2025-03-10 14:12:00
D19,C21,2025-03-10 08:14:00,2025-03-10 16:14:00
D14,C21,2025-03-10 08:42:00,2025-03-10 14:42:00
D4,C22,2025-03-10 08:33:00,2025-03-10 14:33:00
D24,C22,2025-03-10 08:10:00,2025-03-10 16:10:00
D26,C23,2025-03-10 08:07:00,2025-03-10 15:07:00
D11,C23,2025-03-10 08:34:00,2025-03-10 17:34:00
D48,C24,2025-03-10 08:24:00,2025-03-10 15:24:00
D5,C24,2025-03-10 08:08:00,2025-03-10 15:08:00
D28,C25,2025-03-10 08:42:00,2025-03-10 17:42:00
D46,C25,2025-03-10 08:10:00,2025-03-10 16:10:00
D33,C1,2025-03-11 08:45:00,2025-03-11 17:45:00
D13,C2,2025-03-11 08:09:00,2025-03-11 17:09:00
D1,C2,2025-03-11 08:04:00,2025-03-11 17:04:00
D34,C3,2025-03-11 08:21:00,2025-03-11 17:21:00
D30,C4,2025-03-11 08:02:00,2025-03-11 14:02:00
D37,C4,2025-03-11 08:18:00,2025-03-11 17:18:00
D45,C5,2025-03-11 08:50:00,2025-03-11 16:50:00
D46,C5,2025-03-11 08:25:00,2025-03-11 15:25:00
D16,C6,2025-03-11 08:57:00,2025-03-11 17:57:00
D12,C6,2025-03-11 08:29:00,2025-03-11 17:29:00
D45,C7,2025-03-11 08:36:00,2025-03-11 14:36:00
D45,C8,2025-03-11 08:15:00,2025-03-11 15:15:00
D3,C8,2025-03-11 08:17:00,2025-03-11 16:17:00
D45,C9,2025-03-11 08:46:00,2025-03-11 15:46:00
D27,C10,2025-03-11 08:35:00,2025-03-11 14:35:00
D49,C10,2025-03-11 08:23:00,2025-03-11 14:23:00
D33,C11,2025-03-11 08:49:00,2025-03-11 16:49:00
D29,C12,2025-03-11 08:16:00,2025-03-11 15:16:00
D11,C12,2025-03-11 08:32:00,2025-03-11 14:32:00
D2,C13,2025-03-11 08:40:00,2025-03-11 17:40:00
D5,C13,2025-03-11 08:24:00,2025-03-11 16:24:00
D13,C14,2025-03-11 08:02:00,2025-03-11 14:02:00
D26,C14,2025-03-11 08:16:00,2025-03-11 14:16:00
D21,C15,2025-03-11 08:42:00,2025-03-11 17:42:00
D30,C16,2025-03-11 08:05:00,2025-03-11 15:05:00
D5,C16,2025-03-11 08:45:00,2025-03-11 17:45:00
D31,C17,2025-03-11 08:52:00,2025-03-11 16:52:00
D11,C18,2025-03-11 08:53:00,2025-03-11 14:53:00
D12,C19,2025-03-11 08:18:00,2025-03-11 14:18:00
D11,C20,2025-03-11 08:42:00,2025-03-11 14:42:00
D5,C20,2025-03-11 08:43:00,2025-03-11 16:43:00
D29,C21,2025-03-11 08:22:00,2025-03-11 15:22:00
D46,C22,2025-03-11 08:02:00,2025-03-11 15:02:00
D45,C23,2025-03-11 08:53:00,2025-03-11 14:53:00
D4,C23,2025-03-11 08:24:00,2025-03-11 16:24:00
D4,C24,2025-03-11 08:00:00,2025-03-11 14:00:00
D39,C24,2025-03-11 08:49:00,2025-03-11 17:49:00
D16,C25,2025-03-11 08:23:00,2025-03-11 15:23:00
D6,C1,2025-03-12 08:01:00,2025-03-12 17:01:00
D1,C2,2025-03-12 08:21:00,2025-03-12 15:21:00
D15,C3,2025-03-12 08:56:00,2025-03-12 14:56:00
D47,C4,2025-03-12 08:10:00,2025-03-12 14:10:00
D33,C5,2025-03-12 08:52:00,2025-03-12 16:52:00
D7,C5,2025-03-12 08:20:00,2025-03-12 15:20:00
D35,C6,2025-03-12 08:25:00,2025-03-12 17:25:00
D15,C7,2025-03-12 08:13:00,2025-03-12 14:13:00
D21,C8,2025-03-12 08:00:00,2025-03-12 17:00:00
D12,C8,2025-03-12 08:41:00,2025-03-12 16:41:00
D25,C9,2025-03-12 08:13:00,2025-03-12 17:13:00
D5,C10,2025-03-12 08:42:00,2025-03-12 16:42:00
D3,C11,2025-03-12 08:56:00,2025-03-12 15:56:00
D5,C11,2025-03-12 08:26:00,2025-03-12 16:26:00
D7,C12,2025-03-12 08:34:00,2025-03-12 15:34:00
D46,C12,2025-03-12 08:16:00,2025-03-12 14:16:00
D41,C13,2025-03-12 08:24:00,2025-03-12 15:24:00
D45,C13,2025-03-12 08:21:00,2025-03-12 15:21:00
D43,C14,2025-03-12 08:04:00,2025-03-12 16:04:00
D31,C14,2025-03-12 08:01:00,2025-03-12 17:01:00
D33,C15,2025-03-12 08:47:00,2025-03-12 15:47:00
D41,C15,2025-03-12 08:32:00,2025-03-12 14:32:00
D2,C16,2025-03-12 08:39:00,2025-03-12 14:39:00
D16,C17,2025-03-12 08:27:00,2025-03-12 15:27:00
D48,C17,2025-03-12 08:39:00,2025-03-12 14:39:00
D9,C18,2025-03-12 08:23:00,2025-03-12 17:23:00
D13,C19,2025-03-12 08:24:00,2025-03-12 15:24:00
D10,C19,2025-03-12 08:41:00,2025-03-12 14:41:00
D47,C20,2025-03-12 08:38:00,2025-03-12 17:38:00
D9,C21,2025-03-12 08:20:00,2025-03-12 14:20:00
D18,C21,2025-03-12 08:33:00,2025-03-12 17:33:00
D49,C22,2025-03-12 08:14:00,2025-03-12 16:14:00
D2,C22,2025-03-12 08:21:00,2025-03-12 15:21:00
D35,C23,2025-03-12 08:03:00,2025-03-12 15:03:00
D39,C24,2025-03-12 08:55:00,2025-03-12 17:55:00
D12,C25,2025-03-12 08:40:00,2025-03-12 14:40:00
D29,C25,2025-03-12 08:04:00,2025-03-12 17:04:00
D13,C1,2025-03-13 08:03:00,2025-03-13 15:03:00
D9,C2,2025-03-13 08:05:00,2025-03-13 15:05:00
D16,C3,2025-03-13 08:32:00,2025-03-13 14:32:00
D47,C4,2025-03-13 08:19:00,2025-03-13 15:19:00
D30,C4,2025-03-13 08:46:00,2025-03-13 15:46:00
D28,C5,2025-03-13 08:11:00,2025-03-13 15:11:00
D19,C6,2025-03-13 08:28:00,2025-03-13 15:28:00
D37,C6,2025-03-13 08:17:00,2025-03-13 17:17:00
D24,C7,2025-03-13 08:25:00,2025-03-13 17:25:00
D31,C8,2025-03-13 08:28:00,2025-03-13 17:28:00
D49,C9,2025-03-13 08:52:00,2025-03-13 17:52:00
D10,C9,2025-03-13 08:01:00,2025-03-13 17:01:00
D6,C10,2025-03-13 08:58:00,2025-03-13 16:58:00
D49,C10,2025-03-13 08:38:00,2025-03-13 15:38:00
D17,C11,2025-03-13 08:24:00,2025-03-13 17:24:00
D30,C12,2025-03-13 08:24:00,2025-03-13 17:24:00
D19,C12,2025-03-13 08:04:00,2025-03-13 16:04:00
D46,C13,2025-03-13 08:30:00,2025-03-13 15:30:00
D13,C14,2025-03-13 08:00:00,2025-03-13 14:00:00
D32,C15,2025-03-13 08:59:00,2025-03-13 17:59:00
D26,C15,2025-03-13 09:00:00,2025-03-13 18:00:00
D25,C16,2025-03-13 08:19:00,2025-03-13 14:19:00
D32,C16,2025-03-13 08:26:00,2025-03-13 14:26:00
D25,C17,2025-03-13 08:59:00,2025-03-13 15:59:00
D49,C18,2025-03-13 08:27:00,2025-03-13 16:27:00
D33,C19,2025-03-13 08:31:00,2025-03-13 16:31:00
D46,C19,2025-03-13 08:44:00,2025-03-13 14:44:00
D28,C20,2025-03-13 08:15:00,2025-03-13 15:15:00
D48,C20,2025-03-13 08:30:00,2025-03-13 14:30:00
D41,C21,2025-03-13 08:43:00,2025-03-13 14:43:00
D46,C21,2025-03-13 08:44:00,2025-03-13 15:44:00
D39,C22,2025-03-13 09:00:00,2025-03-13 16:00:00
D30,C22,2025-03-13 08:16:00,2025-03-13 15:16:00
D1,C23,2025-03-13 08:07:00,2025-03-13 14:07:00
D26,C24,2025-03-13 08:37:00,2025-03-13 14:37:00
D46,C24,2025-03-13 08:33:00,2025-03-13 15:33:00
D11,C25,2025-03-13 08:16:00,2025-03-13 16:16:00
D28,C25,2025-03-13 08:32:00,2025-03-13 17:32:00
D47,C1,2025-03-14 08:48:00,2025-03-14 14:48:00
D27,C1,2025-03-14 08:06:00,2025-03-14 16:06:00
D18,C2,2025-03-14 08:47:00,2025-03-14 15:47:00
D45,C3,2025-03-14 08:00:00,2025-03-14 15:00:00
D20,C3,2025-03-14 08:52:00,2025-03-14 17:52:00
D7,C4,2025-03-14 08:04:00,2025-03-14 17:04:00
D42,C5,2025-03-14 08:46:00,2025-03-14 17:46:00
D19,C5,2025-03-14 08:10:00,2025-03-14 15:10:00
D12,C6,2025-03-14 08:08:00,2025-03-14 15:08:00
D46,C6,2025-03-14 08:31:00,2025-03-14 15:31:00
D29,C7,2025-03-14 08:36:00,2025-03-14 15:36:00
D13,C8,2025-03-14 08:03:00,2025-03-14 15:03:00
D17,C9,2025-03-14 08:57:00,2025-03-14 17:57:00
D41,C10,2025-03-14 08:06:00,2025-03-14 15:06:00
D40,C10,2025-03-14 08:05:00,2025-03-14 16:05:00
D25,C11,2025-03-14 08:07:00,2025-03-14 16:07:00
D22,C12,2025-03-14 08:01:00,2025-03-14 15:01:00
D32,C13,2025-03-14 08:48:00,2025-03-14 14:48:00
D44,C13,2025-03-14 08:00:00,2025-03-14 14:00:00
D49,C14,2025-03-14 08:42:00,2025-03-14 14:42:00
D1,C14,2025-03-14 08:06:00,2025-03-14 15:06:00
D25,C15,2025-03-14 08:38:00,2025-03-14 16:38:00
D31,C16,2025-03-14 08:21:00,2025-03-14 17:21:00
D49,C16,2025-03-14 08:21:00,2025-03-14 16:21:00
D21,C17,2025-03-14 09:00:00,2025-03-14 17:00:00
D16,C17,2025-03-14 08:42:00,2025-03-14 17:42:00
D40,C18,2025-03-14 08:22:00,2025-03-14 16:22:00
D4,C18,2025-03-14 08:51:00,2025-03-14 14:51:00
D30,C19,2025-03-14 08:55:00,2025-03-14 17:55:00
D2,C20,2025-03-14 08:38:00,2025-03-14 14:38:00
D45,C21,2025-03-14 08:52:00,2025-03-14 15:52:00
D49,C21,2025-03-14 08:23:00,2025-03-14 17:23:00
D33,C22,2025-03-14 08:42:00,2025-03-14 15:42:00
D27,C22,2025-03-14 08:00:00,2025-03-14 16:00:00
D41,C23,2025-03-14 08:23:00,2025-03-14 14:23:00
D44,C24,2025-03-14 08:14:00,2025-03-14 17:14:00
D29,C24,2025-03-14 08:25:00,2025-03-14 14:25:00
D28,C25,2025-03-14 08:42:00,2025-03-14 14:42:00
D31,C25,2025-03-14 08:46:00,2025-03-14 17:46:00
D39,C1,2025-03-15 08:45:00,2025-03-15 15:45:00
D13,C1,2025-03-15 08:55:00,2025-03-15 14:55:00
D32,C2,2025-03-15 08:50:00,2025-03-15 14:50:00
D44,C3,2025-03-15 08:55:00,2025-03-15 17:55:00
D36,C3,2025-03-15 08:10:00,2025-03-15 17:10:00
D31,C4,2025-03-15 08:42:00,2025-03-15 15:42:00
D14,C5,2025-03-15 08:10:00,2025-03-15 14:10:00
D28,C6,2025-03-15 08:45:00,2025-03-15 14:45:00
D21,C7,2025-03-15 08:57:00,2025-03-15 17:57:00
D15,C8,2025-03-15 08:16:00,2025-03-15 17:16:00
D47,C8,2025-03-15 09:00:00,2025-03-15 15:00:00
D35,C9,2025-03-15 08:40:00,2025-03-15 17:40:00
D45,C10,2025-03-15 08:21:00,2025-03-15 15:21:00
D42,C11,2025-03-15 08:21:00,2025-03-15 17:21:00
D42,C12,2025-03-15 08:54:00,2025-03-15 17:54:00
D36,C12,2025-03-15 08:51:00,2025-03-15 15:51:00
D17,C13,2025-03-15 08:07:00,2025-03-15 16:07:00
D8,C14,2025-03-15 08:05:00,2025-03-15 16:05:00
D48,C15,2025-03-15 09:00:00,2025-03-15 15:00:00
D9,C16,2025-03-15 08:24:00,2025-03-15 14:24:00
D21,C16,2025-03-15 08:19:00,2025-03-15 14:19:00
D25,C17,2025-03-15 08:27:00,2025-03-15 16:27:00
D44,C18,2025-03-15 08:33:00,2025-03-15 15:33:00
D9,C18,2025-03-15 08:06:00,2025-03-15 17:06:00
D35,C19,2025-03-15 08:54:00,2025-03-15 17:54:00
D10,C20,2025-03-15 08:53:00,2025-03-15 15:53:00
D19,C20,2025-03-15 08:31:00,2025-03-15 17:31:00
D39,C21,2025-03-15 08:18:00,2025-03-15 15:18:00
D39,C22,2025-03-15 08:20:00,2025-03-15 16:20:00
D18,C23,2025-03-15 08:54:00,2025-03-15 17:54:00
D32,C24,2025-03-15 08:18:00,2025-03-15 17:18:00
D22,C25,2025-03-15 08:09:00,2025-03-15 15:09:00
D45,C1,2025-03-16 08:47:00,2025-03-16 14:47:00
D32,C2,2025-03-16 08:46:00,2025-03-16 17:46:00
D43,C3,2025-03-16 08:01:00,2025-03-16 17:01:00
D11,C3,2025-03-16 08:21:00,2025-03-16 17:21:00
D23,C4,2025-03-16 08:25:00,2025-03-16 17:25:00
D49,C4,2025-03-16 08:04:00,2025-03-16 16:04:00
D45,C5,2025-03-16 08:44:00,2025-03-16 17:44:00
D13,C5,2025-03-16 08:06:00,2025-03-16 15:06:00
D49,C6,2025-03-16 08:55:00,2025-03-16 14:55:00
D38,C6,2025-03-16 08:54:00,2025-03-16 16:54:00
D42,C7,2025-03-16 08:36:00,2025-03-16 15:36:00
D11,C7,2025-03-16 08:28:00,2025-03-16 17:28:00
D10,C8,2025-03-16 08:13:00,2025-03-16 15:13:00
D14,C8,2025-03-16 08:47:00,2025-03-16 14:47:00
D47,C9,2025-03-16 08:06:00,2025-03-16 15:06:00
D37,C9,2025-03-16 08:24:00,2025-03-16 17:24:00
D4,C10,2025-03-16 08:06:00,2025-03-16 16:06:00
D12,C11,2025-03-16 08:07:00,2025-03-16 16:07:00
D4,C11,2025-03-16 08:37:00,2025-03-16 17:37:00
D41,C12,2025-03-16 08:46:00,2025-03-16 17:46:00
D3,C13,2025-03-16 08:07:00,2025-03-16 15:07:00
D32,C14,2025-03-16 08:44:00,2025-03-16 15:44:00
D20,C14,2025-03-16 08:41:00,2025-03-16 17:41:00
D50,C15,2025-03-16 08:29:00,2025-03-16 17:29:00
D41,C16,2025-03-16 08:28:00,2025-03-16 16:28:00
D42,C16,2025-03-16 08:00:00,2025-03-16 14:00:00
D6,C17,2025-03-16 08:07:00,2025-03-16 17:07:00
D2,C18,2025-03-16 08:37:00,2025-03-16 17:37:00
D45,C19,2025-03-16 08:06:00,2025-03-16 15:06:00
D48,C19,2025-03-16 08:24:00,2025-03-16 17:24:00
D20,C20,2025-03-16 08:08:00,2025-03-16 14:08:00
D37,C20,2025-03-16 08:20:00,2025-03-16 14:20:00
D26,C21,2025-03-16 08:52:00,2025-03-16 14:52:00
D36,C22,2025-03-16 08:50:00,2025-03-16 17:50:00
D35,C22,2025-03-16 08:04:00,2025-03-16 14:04:00
D43,C23,2025-03-16 08:57:00,2025-03-16 14:57:00
D39,C24,2025-03-16 08:44:00,2025-03-16 15:44:00
D36,C25,2025-03-16 08:28:00,2025-03-16 16:28:00
D3,C1,2025-03-17 08:08:00,2025-03-17 15:08:00
D6,C2,2025-03-17 08:35:00,2025-03-17 16:35:00
D6,C3,2025-03-17 08:07:00,2025-03-17 16:07:00
D35,C4,2025-03-17 08:27:00,2025-03-17 14:27:00
D11,C4,2025-03-17 08:15:00,2025-03-17 16:15:00
D34,C5,2025-03-17 08:57:00,2025-03-17 16:57:00
D9,C6,2025-03-17 08:31:00,2025-03-17 16:31:00
D37,C6,2025-03-17 08:33:00,2025-03-17 16:33:00
D45,C7,2025-03-17 08:06:00,2025-03-17 14:06:00
D3,C8,2025-03-17 08:12:00,2025-03-17 15:12:00
D14,C9,2025-03-17 08:38:00,2025-03-17 15:38:00
D9,C9,2025-03-17 08:37:00,2025-03-17 16:37:00
D9,C10,2025-03-17 08:39:00,2025-03-17 17:39:00
D47,C10,2025-03-17 08:04:00,2025-03-17 16:04:00
D25,C11,2025-03-17 08:57:00,2025-03-17 15:57:00
D42,C11,2025-03-17 08:25:00,2025-03-17 17:25:00
D17,C12,2025-03-17 08:43:00,2025-03-17 17:43:00
D35,C13,2025-03-17 08:13:00,2025-03-17 14:13:00
D41,C14,2025-03-17 08:41:00,2025-03-17 15:41:00
D45,C14,2025-03-17 08:45:00,2025-03-17 16:45:00
D27,C15,2025-03-17 08:52:00,2025-03-17 15:52:00
D28,C16,2025-03-17 08:01:00,2025-03-17 15:01:00
D25,C16,2025-03-17 08:04:00,2025-03-17 16:04:00
D35,C17,2025-03-17 08:07:00,2025-03-17 17:07:00
D22,C18,2025-03-17 08:40:00,2025-03-17 14:40:00
D22,C19,2025-03-17 08:17:00,2025-03-17 15:17:00
D50,C19,2025-03-17 08:55:00,2025-03-17 15:55:00
D1,C20,2025-03-17 08:24:00,2025-03-17 15:24:00
D7,C20,2025-03-17 08:24:00,2025-03-17 14:24:00
D12,C21,2025-03-17 08:33:00,2025-03-17 16:33:00
D7,C22,2025-03-17 08:22:00,2025-03-17 16:22:00
D34,C22,2025-03-17 08:35:00,2025-03-17 16:35:00
D4,C23,2025-03-17 08:10:00,2025-03-17 16:10:00
D12,C24,2025-03-17 08:51:00,2025-03-17 17:51:00
D23,C24,2025-03-17 08:30:00,2025-03-17 15:30:00
D1,C25,2025-03-17 08:32:00,2025-03-17 15:32:00
D44,C25,2025-03-17 08:42:00,2025-03-17 15:42:00
D25,C1,2025-03-18 08:36:00,2025-03-18 16:36:00
D47,C2,2025-03-18 08:40:00,2025-03-18 16:40:00
D44,C3,2025-03-18 08:38:00,2025-03-18 17:38:00
D12,C4,2025-03-18 08:22:00,2025-03-18 17:22:00
D29,C4,2025-03-18 08:32:00,2025-03-18 16:32:00
D28,C5,2025-03-18 09:00:00,2025-03-18 16:00:00
D34,C5,2025-03-18 08:19:00,2025-03-18 14:19:00
D27,C6,2025-03-18 08:20:00,2025-03-18 14:20:00
D50,C6,2025-03-18 08:40:00,2025-03-18 14:40:00
D47,C7,2025-03-18 08:15:00,2025-03-18 14:15:00
D37,C8,2025-03-18 08:03:00,2025-03-18 14:03:00
D36,C9,2025-03-18 08:51:00,2025-03-18 14:51:00
D32,C9,2025-03-18 09:00:00,2025-03-18 18:00:00
D31,C10,2025-03-18 08:31:00,2025-03-18 14:31:00
D1,C11,2025-03-18 08:12:00,2025-03-18 14:12:00
D40,C11,2025-03-18 08:45:00,2025-03-18 17:45:00
D16,C12,2025-03-18 08:42:00,2025-03-18 14:42:00
D48,C12,2025-03-18 08:38:00,2025-03-18 17:38:00
D44,C13,2025-03-18 08:59:00,2025-03-18 15:59:00
D5,C14,2025-03-18 08:23:00,2025-03-18 15:23:00
D4,C15,2025-03-18 08:31:00,2025-03-18 17:31:00
D28,C15,2025-03-18 08:10:00,2025-03-18 16:10:00
D22,C16,2025-03-18 08:58:00,2025-03-18 15:58:00
D19,C17,2025-03-18 08:19:00,2025-03-18 17:19:00
D17,C18,2025-03-18 08:00:00,2025-03-18 17:00:00
D14,C18,2025-03-18 08:13:00,2025-03-18 16:13:00
D30,C19,2025-03-18 08:57:00,2025-03-18 17:57:00
D23,C20,2025-03-18 08:00:00,2025-03-18 17:00:00
D20,C21,2025-03-18 08:06:00,2025-03-18 14:06:00
D23,C21,2025-03-18 08:22:00,2025-03-18 15:22:00
D23,C22,2025-03-18 08:06:00,2025-03-18 17:06:00
D1,C22,2025-03-18 08:31:00,2025-03-18 15:31:00
D34,C23,2025-03-18 08:32:00,2025-03-18 15:32:00
D8,C24,2025-03-18 08:00:00,2025-03-18 15:00:00
D32,C24,2025-03-18 08:49:00,2025-03-18 16:49:00
D31,C25,2025-03-18 08:25:00,2025-03-18 16:25:00
D24,C1,2025-03-19 08:57:00,2025-03-19 15:57:00
D28,C1,2025-03-19 08:34:00,2025-03-19 16:34:00
D29,C2,2025-03-19 08:42:00,2025-03-19 17:42:00
D9,C3,2025-03-19 08:22:00,2025-03-19 17:22:00
D23,C4,2025-03-19 08:56:00,2025-03-19 15:56:00
D13,C5,2025-03-19 08:18:00,2025-03-19 14:18:00
D26,C6,2025-03-19 08:26:00,2025-03-19 16:26:00
D11,C7,2025-03-19 08:42:00,2025-03-19 15:42:00
D43,C8,2025-03-19 08:07:00,2025-03-19 17:07:00
D18,C8,2025-03-19 08:31:00,2025-03-19 17:31:00
D21,C9,2025-03-19 08:48:00,2025-03-19 17:48:00
D9,C10,2025-03-19 08:06:00,2025-03-19 14:06:00
D8,C10,2025-03-19 08:08:00,2025-03-19 15:08:00
D33,C11,2025-03-19 08:49:00,2025-03-19 15:49:00
D1,C11,2025-03-19 08:03:00,2025-03-19 16:03:00
D39,C12,2025-03-19 08:00:00,2025-03-19 17:00:00
D48,C12,2025-03-19 08:30:00,2025-03-19 16:30:00
D32,C13,2025-03-19 08:48:00,2025-03-19 17:48:00
D6,C13,2025-03-19 08:15:00,2025-03-19 15:15:00
D16,C14,2025-03-19 08:17:00,2025-03-19 14:17:00
D45,C15,2025-03-19 08:42:00,2025-03-19 17:42:00
D16,C15,2025-03-19 08:12:00,2025-03-19 17:12:00
D45,C16,2025-03-19 08:46:00,2025-03-19 15:46:00
D38,C17,2025-03-19 08:40:00,2025-03-19 15:40:00
D8,C18,2025-03-19 08:08:00,2025-03-19 17:08:00
D18,C19,2025-03-19 08:12:00,2025-03-19 15:12:00
D2,C20,2025-03-19 08:12:00,2025-03-19 14:12:00
D40,C20,2025-03-19 08:55:00,2025-03-19 14:55:00
D27,C21,2025-03-19 08:19:00,2025-03-19 15:19:00
D34,C21,2025-03-19 08:14:00,2025-03-19 16:14:00
D31,C22,2025-03-19 08:32:00,2025-03-19 17:32:00
D4,C22,2025-03-19 08:41:00,2025-03-19 14:41:00
D8,C23,2025-03-19 08:23:00,2025-03-19 16:23:00
D18,C23,2025-03-19 09:00:00,2025-03-19 17:00:00
D16,C24,2025-03-19 08:57:00,2025-03-19 14:57:00
D21,C24,2025-03-19 08:11:00,2025-03-19 14:11:00
D4,C25,2025-03-19 08:42:00,2025-03-19 16:42:00
D19,C1,2025-03-20 08:30:00,2025-03-20 16:30:00
D28,C2,2025-03-20 08:11:00,2025-03-20 16:11:00
D24,C3,2025-03-20 08:19:00,2025-03-20 14:19:00
D22,C3,2025-03-20 08:06:00,2025-03-20 14:06:00
D22,C4,2025-03-20 08:23:00,2025-03-20 16:23:00
D16,C5,2025-03-20 08:17:00,2025-03-20 15:17:00
D42,C5,2025-03-20 08:37:00,2025-03-20 17:37:00
D7,C6,2025-03-20 08:08:00,2025-03-20 14:08:00
D38,C7,2025-03-20 08:58:00,2025-03-20 15:58:00
D46,C8,2025-03-20 08:28:00,2025-03-20 14:28:00
D35,C9,2025-03-20 08:39:00,2025-03-20 16:39:00
D47,C10,2025-03-20 08:48:00,2025-03-20 15:48:00
D31,C10,2025-03-20 08:34:00,2025-03-20 15:34:00
D9,C11,2025-03-20 08:12:00,2025-03-20 17:12:00
D49,C12,2025-03-20 08:22:00,2025-03-20 16:22:00
D36,C12,2025-03-20 08:28:00,2025-03-20 14:28:00
D5,C13,2025-03-20 08:26:00,2025-03-20 14:26:00
D31,C13,2025-03-20 08:10:00,2025-03-20 16:10:00
D19,C14,2025-03-20 08:02:00,2025-03-20 14:02:00
D48,C15,2025-03-20 08:52:00,2025-03-20 17:52:00
D44,C16,2025-03-20 08:55:00,2025-03-20 14:55:00
D35,C16,2025-03-20 08:10:00,2025-03-20 17:10:00
D36,C17,2025-03-20 08:24:00,2025-03-20 17:24:00
D50,C17,2025-03-20 08:38:00,2025-03-20 16:38:00
D12,C18,2025-03-20 08:00:00,2025-03-20 15:00:00
D38,C19,2025-03-20 08:44:00,2025-03-20 14:44:00
D33,C20,2025-03-20 08:46:00,2025-03-20 16:46:00
D46,C20,2025-03-20 08:19:00,2025-03-20 15:19:00
D46,C21,2025-03-20 08:35:00,2025-03-20 14:35:00
D18,C21,2025-03-20 08:10:00,2025-03-20 15:10:00
D35,C22,2025-03-20 08:15:00,2025-03-20 16:15:00
D41,C23,2025-03-20 08:09:00,2025-03-20 16:09:00
D18,C24,2025-03-20 08:55:00,2025-03-20 14:55:00
D14,C25,2025-03-20 08:34:00,2025-03-20 14:34:00
D42,C1,2025-03-21 08:22:00,2025-03-21 16:22:00
D6,C2,2025-03-21 08:56:00,2025-03-21 16:56:00
D46,C2,2025-03-21 08:46:00,2025-03-21 15:46:00
D40,C3,2025-03-21 08:20:00,2025-03-21 14:20:00
D19,C3,2025-03-21 08:40:00,2025-03-21 14:40:00
D15,C4,2025-03-21 08:17:00,2025-03-21 15:17:00
D47,C4,2025-03-21 08:16:00,2025-03-21 14:16:00
D47,C5,2025-03-21 08:47:00,2025-03-21 17:47:00
D41,C6,2025-03-21 08:35:00,2025-03-21 15:35:00
D39,C6,2025-03-21 08:52:00,2025-03-21 17:52:00
D21,C7,2025-03-21 08:17:00,2025-03-21 15:17:00
D10,C8,2025-03-21 08:14:00,2025-03-21 17:14:00
D29,C8,2025-03-21 08:23:00,2025-03-21 15:23:00
D6,C9,2025-03-21 08:11:00,2025-03-21 17:11:00
D32,C9,2025-03-21 08:11:00,2025-03-21 15:11:00
D37,C10,2025-03-21 08:31:00,2025-03-21 15:31:00
D2,C11,2025-03-21 08:10:00,2025-03-21 15:10:00
D20,C11,2025-03-21 08:52:00,2025-03-21 17:52:00
D5,C12,2025-03-21 08:09:00,2025-03-21 14:09:00
D16,C13,2025-03-21 08:58:00,2025-03-21 17:58:00
D30,C13,2025-03-21 08:06:00,2025-03-21 15:06:00
D39,C14,2025-03-21 08:06:00,2025-03-21 17:06:00
D2,C15,2025-03-21 08:52:00,2025-03-21 14:52:00
D8,C15,2025-03-21 08:48:00,2025-03-21 14:48:00
D16,C16,2025-03-21 08:49:00,2025-03-21 14:49:00
D10,C17,2025-03-21 08:38:00,2025-03-21 14:38:00
D41,C17,2025-03-21 08:50:00,2025-03-21 14:50:00
D35,C18,2025-03-21 08:47:00,2025-03-21 16:47:00
D13,C19,2025-03-21 08:08:00,2025-03-21 17:08:00
D11,C20,2025-03-21 08:21:00,2025-03-21 17:21:00
D20,C20,2025-03-21 08:09:00,2025-03-21 15:09:00
D35,C21,2025-03-21 08:44:00,2025-03-21 16:44:00
D2,C22,2025-03-21 08:52:00,2025-03-21 14:52:00
D35,C23,2025-03-21 08:18:00,2025-03-21 14:18:00
D10,C24,2025-03-21 08:58:00,2025-03-21 15:58:00
D1,C24,2025-03-21 08:01:00,2025-03-21 15:01:00
D25,C25,2025-03-21 08:22:00,2025-03-21 16:22:00
D10,C25,2025-03-21 08:14:00,2025-03-21 17:14:00
D32,C1,2025-03-22 08:10:00,2025-03-22 14:10:00
D7,C2,2025-03-22 08:18:00,2025-03-22 16:18:00
D40,C3,2025-03-22 08:21:00,2025-03-22 14:21:00
D6,C4,2025-03-22 08:38:00,2025-03-22 15:38:00
D3,C4,2025-03-22 08:11:00,2025-03-22 17:11:00
D39,C5,2025-03-22 08:43:00,2025-03-22 17:43:00
D12,C5,2025-03-22 08:09:00,2025-03-22 16:09:00
D23,C6,2025-03-22 08:17:00,2025-03-22 17:17:00
D7,C6,2025-03-22 08:42:00,2025-03-22 16:42:00
D46,C7,2025-03-22 08:50:00,2025-03-22 14:50:00
D5,C7,2025-03-22 08:55:00,2025-03-22 15:55:00
D21,C8,2025-03-22 08:09:00,2025-03-22 17:09:00
D47,C9,2025-03-22 08:52:00,2025-03-22 14:52:00
D31,C9,2025-03-22 08:07:00,2025-03-22 17:07:00
D10,C10,2025-03-22 08:20:00,2025-03-22 15:20:00
D6,C10,2025-03-22 08:11:00,2025-03-22 17:11:00
D21,C11,2025-03-22 08:27:00,2025-03-22 17:27:00
D32,C11,2025-03-22 08:44:00,2025-03-22 17:44:00
D9,C12,2025-03-22 08:58:00,2025-03-22 15:58:00
